Latitude,Longitude
35.55547,-83.31109
35.47449,-83.5052
35.75215,-83.10916
35.46613,-83.49943
35.6646,-83.11513
35.471,-83.44152
35.4661,-83.42142
35.46125,-83.87343
35.50735,-83.30197
35.55086,-83.31027
35.53609,-83.30497
35.57161,-83.30969
35.46205,-83.79806
35.45919,-83.6851
35.45186,-83.81955
35.45201,-83.82388
35.45004,-83.83931
35.45143,-83.85698
35.74848,-83.11399
35.75878,-83.10634
35.49667,-83.68301
35.45697,-83.52834
35.47163,-83.72438
35.44036,-83.60988
35.47551,-83.73222
35.49853,-83.50209
35.56338,-83.31105
35.45607,-83.86662
35.46016,-83.81157
35.45681,-83.52724
35.47858,-83.7158
35.47844,-83.52295
35.49892,-83.68008
35.48107,-83.51808
35.49758,-83.50426
35.46412,-83.61594
35.46104,-83.6122
35.45064,-83.52517
35.45974,-83.43754
35.48351,-83.50934
35.46448,-83.41708
35.4994,-83.30064
35.51885,-83.30502
35.47946,-83.50866
35.4762,-83.51407
35.46858,-83.53366
35.48099,-83.50904
35.4828,-83.50876
35.47348,-83.51487
35.53403,-83.30272
35.46432,-83.49993
35.4651,-83.75635
35.47382,-83.71928
35.67259,-83.09634
35.66986,-83.09815
35.66308,-83.09908
35.45622,-83.86762
35.45452,-83.85963
35.45085,-83.86247
35.75709,-83.10521
35.45043,-83.60249
35.51525,-83.29306
35.47304,-83.49226
35.45656,-83.52613
35.74864,-83.31184
35.6634,-83.59106
35.65234,-83.58153
35.64756,-83.58391
35.64597,-83.58453
35.66664,-83.52334
35.72709,-83.73602
35.60615,-83.93319
35.60187,-83.93201
35.61102,-83.92942
35.74914,-83.52285
35.55492,-83.99673
35.71782,-83.4853
35.6673,-83.53496
35.60237,-83.93251
35.56061,-84.00795
35.74648,-83.52055
35.72516,-83.51505
35.60761,-83.93978
35.66657,-83.71332
35.72739,-83.73554
35.73918,-83.52306
35.60295,-83.93263
35.66214,-83.5232
35.66454,-83.59658
35.76281,-83.52418
35.60705,-83.9325
35.60749,-83.93371
35.76998,-83.53064
35.6209,-83.67007
35.61034,-83.9323
35.73359,-83.5207
35.68311,-83.4905
35.68004,-83.52929
35.68324,-83.49293
35.55789,-84.01024
35.55397,-83.99517
35.76975,-83.52826
35.7667,-83.26582
35.70944,-83.81507
35.57141,-84.00275
35.56445,-82.49112
38.66732,-83.53588
33.5325,-86.70148
33.54098,-86.71938
33.55602,-86.69824
35.77624,-78.6791
31.54884,-83.53892
34.0066,-89.315
33.7793,-89.4021
33.7723,-89.3887
33.7672,-89.3741
33.776,-89.4656
33.305,-89.7315
33.6297,-89.7906
33.213,-90.6479
34.4595,-88.3602
34.4237,-88.3768
34.4376,-88.3833
34.4235,-88.2792
34.3173,-88.32
34.3512,-88.3178
34.3798,-88.3098
34.4134,-88.2949
34.4265,-88.2736
34.3875,-88.3038
30.4499,-88.6286
30.7059,-88.5174
32.1865,-89.2204
31.9726,-88.9599
31.9531,-88.9805
32.1903,-89.2136
32.1869,-89.1771
32.1882,-89.1865
33.4864,-89.7766
33.4735,-89.6436
33.4813,-89.6852
33.4942,-89.7117
33.4923,-89.7483
33.4447,-89.5722
33.4916,-89.7071
33.498,-89.7367
33.4748,-89.6244
33.4582,-89.5936
33.4788,-89.6785
33.488,-89.7526
33.4781,-89.6638
33.4787,-89.6747
33.4628,-89.6008
33.4647,-89.6039
33.486,-89.7818
33.4869,-89.7622
33.4873,-89.7191
33.5321,-89.7715
33.4868,-89.785
32.8353,-89.0967
32.3419,-89.1386
32.4117,-89.1362
32.4088,-89.1434
32.4075,-89.1148
33.0305,-88.5611
33.4951,-88.872
33.4494,-89.0817
34.5068,-89.827
34.5101,-89.7774
34.4378,-90.0424
34.1694,-90.0748
34.2256,-90.0208
34.5171,-89.7679
34.5096,-89.8166
34.2807,-89.9231
34.535,-89.9312
34.3698,-89.773
34.3543,-89.7567
34.4585,-89.827
34.4524,-90.1473
34.4378,-90.0007
34.3836,-89.7294
34.4031,-89.7305
34.2696,-89.9246
34.2332,-89.9259
34.4383,-90.1706
34.4378,-90.0317
34.4142,-89.8118
34.4668,-89.8155
34.3904,-89.7835
34.4376,-90.0235
34.4379,-90.0372
34.4695,-89.8403
34.4673,-89.8233
34.4535,-89.8665
34.3426,-89.7483
34.4642,-89.8275
34.4017,-89.7863
34.3373,-89.9156
34.4305,-89.8985
30.8287,-89.7587
30.9385,-89.4503
31.2107,-89.1427
31.2186,-90.4926
34.2351,-88.8734
34.3234,-88.9461
34.3256,-88.9003
34.118,-88.852
34.339,-88.8581
34.3298,-88.9228
34.3293,-88.898
34.6236,-88.4429
34.6248,-88.3685
34.6248,-88.3687
34.6851,-88.5487
34.6474,-88.4986
34.2412,-90.3953
32.0868,-90.0341
32.172,-90.1324
32.2436,-89.9698
32.2842,-89.6043
32.2362,-89.508
32.282,-89.6852
32.2387,-89.6913
31.8566,-89.9507
31.8574,-89.7715
31.8216,-89.8681
31.8602,-89.7651
31.902,-89.7773
31.8226,-89.8633
31.8655,-89.7401
31.8867,-89.9903
31.8143,-89.6976
31.8804,-89.764
31.8455,-89.7888
32.1908,-89.6996
32.1975,-89.6907
31.7858,-89.6186
31.9016,-89.5265
31.893,-89.5292
31.8843,-89.5292
31.914,-89.5198
32.1237,-89.5187
31.8611,-89.5538
32.2188,-89.5117
32.1284,-89.5171
32.0508,-89.5251
32.0336,-89.5211
32.1524,-89.703
32.2004,-89.6917
31.8178,-89.5829
32.0677,-89.5309
32.0554,-89.5255
32.0645,-89.5262
32.0029,-89.5209
30.8737,-89.1541
30.8696,-89.1483
30.8473,-89.1523
30.8492,-89.1252
30.8518,-89.1323
30.8533,-88.9048
33.5654,-90.7202
34.1064,-90.0667
34.6847,-90.0632
34.6122,-89.8401
34.685,-90.0141
34.6119,-89.8681
34.622,-89.8006
34.6159,-89.824
34.6574,-89.961
34.6116,-89.8811
34.612,-89.8992
34.6128,-89.9263
34.6139,-89.832
34.6122,-89.8551
34.6121,-89.9081
34.6192,-89.8114
34.7275,-89.0712
34.7338,-89.0649
34.7318,-88.3079
34.6519,-88.2428
34.7279,-88.2612
34.6556,-88.258
34.653,-88.2464
34.6552,-88.2542
34.5629,-88.2271
34.5684,-88.2232
34.9577,-88.2475
34.8564,-88.3176
34.6482,-88.2611
34.653,-88.2922
34.653,-88.2919
34.8082,-88.1851
34.6195,-90.4007
34.4917,-89.0626
34.465,-88.9546
34.4505,-88.9097
34.4919,-89.0605
34.4857,-89.2095
34.4834,-89.0863
34.5508,-88.797
34.4795,-89.0907
34.4789,-89.1888
34.4839,-89.0859
34.4842,-89.2064
34.4688,-88.9334
34.4076,-88.8765
34.3894,-88.8775
34.4543,-89.0078
34.4827,-89.2241
34.4764,-89.1824
34.4745,-88.9787
34.3702,-88.8594
34.4788,-89.2292
34.5142,-88.9149
34.4801,-88.9784
34.4734,-88.9378
34.4728,-88.96
34.4734,-88.964
34.481,-89.1961
34.4934,-89.0447
34.467,-89.1625
34.4938,-89.0414
34.4694,-89.1171
34.5532,-88.7505
34.4673,-89.1311
34.4815,-88.9831
34.4741,-88.9493
34.4425,-88.8901
34.6653,-89.2662
34.7127,-89.1266
34.7229,-89.1366
34.7224,-89.2024
34.7175,-89.1336
34.9644,-89.277
34.9931,-89.2356
34.6037,-89.1449
34.7072,-89.2282
34.6797,-89.2502
34.6522,-89.275
34.6747,-89.2524
34.7005,-89.2356
34.6474,-89.2835
34.6829,-89.2394
34.6969,-89.2401
34.715,-89.215
34.7201,-89.2073
34.6467,-89.2879
34.6702,-89.2594
34.677,-89.2518
34.7139,-89.13
34.7043,-89.1204
34.9897,-89.2406
34.9084,-89.3323
34.9029,-89.3399
34.6721,-89.2566
34.6158,-89.1652
34.6221,-89.2372
34.7146,-89.0987
34.7043,-89.164
34.7065,-89.1692
34.7259,-89.192
34.6938,-89.2392
34.73,-89.1807
34.7108,-89.1077
34.6488,-89.2798
34.6116,-89.148
34.6141,-89.154
34.7176,-89.1432
34.728,-89.189
34.6365,-89.2866
34.6147,-89.1577
34.6179,-89.1902
34.7076,-89.1567
34.723,-89.1966
34.6583,-89.2741
34.6615,-89.274
34.6628,-89.2731
34.6812,-89.2415
34.7018,-89.2322
34.7046,-89.2305
34.715,-89.1316
34.662,-89.262
31.6193,-91.235
31.5994,-91.2801
31.5215,-91.389
31.5564,-91.3811
31.5613,-91.3606
31.5479,-91.4079
31.5572,-91.4131
31.5558,-91.4107
31.5605,-91.2584
31.541,-91.4011
31.6263,-91.2223
31.5313,-91.3846
34.9095,-88.5102
34.808,-88.542
31.191,-90.6577
31.169,-90.7585
31.1582,-90.8125
31.1961,-90.6315
33.1695,-90.1924
33.1681,-90.1756
33.1679,-90.1644
33.1572,-90.1457
33.1547,-90.1394
33.1225,-90.0587
33.1038,-90.0102
33.0995,-89.9869
33.1005,-89.9118
33.1284,-90.0733
33.1075,-90.0282
33.0999,-89.9548
33.136,-90.0924
33.1021,-90.0025
33.1011,-89.9741
32.4162,-90.8354
32.2986,-90.9096
32.3236,-90.8944
32.5796,-90.6589
32.5055,-90.7943
32.4039,-90.8496
32.2883,-90.9156
32.3379,-90.8864
31.7542,-88.665
31.669,-88.702
31.6748,-88.6955
31.7531,-88.6623
31.7213,-88.6445
31.4391,-88.4712
31.74,-88.6516
31.753,-88.6173
31.7394,-88.6357
31.745,-88.6236
31.76,-88.6716
31.6704,-88.6991
31.7084,-88.6444
33.5507,-89.4008
33.5296,-89.3854
33.5159,-89.3819
33.7357,-89.1593
33.6972,-89.1487
33.6586,-89.1635
33.6873,-89.0421
33.5552,-89.2366
33.5676,-89.123
33.5003,-89.3388
33.635,-89.112
33.6972,-89.1382
33.5076,-89.3286
33.6351,-89.1213
33.6035,-89.1568
33.5116,-89.3234
33.6189,-89.0898
33.5821,-89.1158
31.1285,-91.5213
31.1042,-91.2947
33.1579,-89.0856
33.1619,-89.0822
33.1865,-89.0064
33.2041,-88.9913
33.2332,-88.9097
33.2294,-88.9462
33.2206,-88.9431
33.1166,-89.0833
32.9463,-89.0964
32.9617,-89.081
32.9957,-89.0637
32.9983,-89.0637
33.1045,-89.0733
33.1762,-89.115
33.1719,-89.1115
32.9498,-89.3059
33.2084,-88.9869
33.218,-88.9838
33.0283,-87.3311
33.2512,-87.1291
33.1505,-87.5296
33.1428,-87.5161
33.1302,-87.4889
33.2377,-87.6563
33.1757,-87.4949
33.2812,-87.8024
33.2795,-87.7832
33.2817,-87.8076
33.0454,-87.4017
33.2369,-87.6051
33.1282,-87.4855
33.1702,-87.5348
33.1727,-87.4657
33.0872,-87.4561
33.0839,-87.4548
33.0781,-87.4525
33.0744,-87.4512
33.0695,-87.4493
33.0256,-87.3222
33.0252,-87.3206
33.1544,-87.5248
33.1117,-87.4728
33.0447,-87.3968
33.0344,-87.3413
33.1451,-87.5204
33.1164,-87.4768
33.0648,-87.4474
33.0593,-87.4427
33.0343,-87.3442
33.0299,-87.3343
33.0267,-87.326
33.1704,-87.5385
33.1749,-87.4025
33.1874,-87.2913
33.2272,-87.1605
33.2412,-87.1404
33.6981,-87.4119
33.7096,-87.4895
33.7023,-87.5155
33.8025,-87.3379
33.7384,-87.3793
33.818,-87.3253
33.8157,-87.3305
33.8237,-87.192
33.803,-87.1211
33.6986,-87.5241
33.6986,-87.4384
33.7002,-87.5209
33.7979,-87.1118
33.7946,-87.1018
33.782,-87.3498
31.5493,-88.2802
31.5496,-88.2805
31.4603,-88.4236
31.2171,-88.1224
34.1367,-93.059
35.2822,-92.7687
35.8642,-90.6407
35.4797,-94.2467
36.3929,-91.4847
36.3696,-91.4761
36.4377,-91.4957
34.4262,-93.3013
36.0738,-90.6135
36.0705,-90.6521
33.3656,-93.4943
36.105,-91.1011
34.8023,-91.7005
34.4797,-93.6552
34.575,-90.6468
34.5779,-90.6238
34.5364,-90.6094
34.5364,-90.6126
34.8034,-91.5668
36.3271,-91.4944
36.2729,-91.3664
36.2829,-91.3877
35.0154,-90.728
35.0116,-90.7379
35.0358,-90.796
35.0368,-90.7548
33.208,-92.7095
30.54,-84.6
30.7559,-85.355
30.4736,-83.8757
30.545,-83.8836
30.5288,-83.9937
30.7986,-86.6925
33.6858,-85.1627
33.6854,-85.1574
33.7215,-84.9484
33.7191,-84.9568
34.2457,-84.4671
34.097,-84.531
34.3693,-84.3913
34.1306,-84.5255
34.2809,-84.4505
34.0806,-84.5374
34.2743,-84.459
34.1204,-84.529
34.2035,-84.4948
34.3054,-84.4176
34.2227,-84.4853
34.2341,-84.4666
34.291,-84.4379
33.9551,-83.3495
33.9163,-83.4027
33.9196,-83.3785
33.9473,-83.4203
33.9438,-83.4243
33.9219,-83.3817
33.919,-83.3893
33.9786,-83.3662
33.9784,-83.3593
33.9457,-83.4728
33.9166,-83.3867
33.9769,-83.3817
33.9448,-83.4374
33.6421,-84.3749
34.0297,-84.5607
33.7748,-84.5756
33.8195,-84.4947
33.8321,-84.4861
34.0245,-84.5596
34.0744,-84.5389
33.9669,-84.5247
33.7755,-84.586
33.7741,-84.565
34.0543,-84.5473
33.9918,-84.5523
33.2981,-84.793
33.2443,-84.8063
33.3454,-84.7617
33.4891,-84.6497
33.4687,-84.6682
33.283,-84.7986
33.2632,-84.8051
34.8517,-85.5268
34.8029,-85.5497
34.7283,-85.5414
34.8975,-85.4969
34.7416,-85.5378
33.7122,-84.2222
33.7032,-84.1771
33.7088,-84.2067
33.7026,-84.1862
33.7137,-84.2342
33.7112,-84.2148
33.6767,-84.3198
33.7285,-84.7591
33.7705,-84.6426
33.7245,-84.8997
33.7217,-84.8805
33.767,-84.6589
33.7197,-84.8057
33.7765,-84.6138
34.8741,-84.319
34.8693,-84.3301
34.1165,-85.2257
34.2216,-85.1798
34.2442,-85.179
34.1108,-85.2295
34.132,-85.2157
34.1659,-85.2121
34.295,-85.1196
34.3755,-85.0382
33.6173,-84.4866
33.6594,-84.4975
33.722,-84.5026
33.6859,-84.4998
33.6504,-84.3683
33.5205,-84.6241
33.7653,-84.5233
33.6601,-84.3588
33.6463,-84.4972
33.7344,-84.5016
33.7562,-84.4943
33.7934,-84.4879
33.6524,-84.4975
34.682,-84.4754
34.633,-84.505
34.703,-84.4858
34.6886,-84.4679
34.6539,-84.3526
34.6835,-84.2688
34.6732,-84.4574
34.6815,-84.26
34.6552,-84.3806
34.6587,-84.3606
34.7141,-84.501
34.7056,-84.4889
34.7773,-84.6066
34.6657,-84.4512
34.6512,-84.4287
34.679,-84.3755
34.5565,-84.5214
34.7202,-84.4487
34.7722,-84.3968
34.8016,-84.3761
34.515,-84.9467
34.5797,-83.6202
34.6133,-83.5336
34.5765,-83.631
34.6071,-83.4757
34.6104,-83.4997
34.5949,-83.5973
34.6127,-83.4892
34.6109,-83.4809
32.7815,-85.02
34.6631,-83.9011
34.6321,-83.9186
34.6423,-83.9133
34.5437,-83.9922
34.5552,-84.1164
34.5286,-84.0196
34.5309,-84.0072
34.5382,-83.9867
34.6673,-83.8758
34.5277,-83.9952
34.5744,-83.9673
34.5413,-83.9899
33.2132,-84.8233
34.7813,-84.6379
34.7546,-84.6921
34.7504,-84.82
32.4554,-84.9289
32.4263,-84.9599
33.9209,-83.4622
33.9111,-83.4441
33.8876,-83.587
33.9259,-83.4659
33.9179,-83.5249
34.48,-84.4672
34.4272,-84.4327
34.4505,-84.4498
34.4027,-84.4179
34.4463,-84.4449
34.4216,-84.4304
34.4866,-84.4721
34.4717,-84.4622
34.4131,-84.427
34.4084,-84.4235
33.9555,-85.3857
33.9567,-85.3517
33.958,-85.3671
31.8908,-85.1261
34.8611,-83.3894
34.9883,-83.1928
34.865,-83.4922
34.8925,-83.589
34.8702,-83.4659
34.8592,-83.5102
34.8757,-83.4485
34.8781,-83.4381
34.8683,-83.543
34.881,-83.4063
34.8807,-83.4189
34.9221,-83.1727
34.8721,-83.4574
34.8675,-83.4765
34.9819,-83.1886
34.8964,-83.6066
34.8807,-83.576
34.88,-83.4301
31.7729,-84.6739
31.7786,-84.6039
31.7659,-84.8209
31.775,-84.6901
31.7752,-84.698
34.5761,-83.3185
34.5506,-83.3563
34.5844,-83.2946
34.5936,-83.2519
34.5673,-83.3459
31.7705,-84.5561
31.782,-84.599
34.9259,-83.677
34.9229,-83.6919
34.9516,-83.7588
34.9623,-83.7641
34.93,-83.7331
34.9197,-83.7301
33.0343,-84.9756
33.0766,-84.9236
33.0445,-84.9795
34.8804,-83.9544
34.9077,-83.8911
33.7477,-83.8411
33.7692,-83.7993
33.7673,-83.8027
33.8169,-83.676
33.7936,-83.7281
33.7413,-83.8543
33.788,-83.7521
33.7939,-83.7188
33.757,-83.8215
33.8301,-83.6523
34.6293,-83.8144
34.6665,-83.8577
34.6095,-83.773
34.6131,-83.78
34.5934,-83.7472
34.591,-83.7239
34.6514,-83.8453
34.6592,-83.8492
34.6433,-83.8383
34.6315,-83.8208
34.6688,-83.8651
34.6161,-83.796
37.0225,-88.6741
36.8107,-87.9005
36.7792,-88.0833
36.9171,-87.8482
36.8112,-87.8953
36.7841,-88.0398
32.0776,-92.0952
32.9712,-93.1432
32.626,-93.0061
32.8351,-93.0657
30.4132,-91.4556
29.5541,-90.3511
29.5356,-90.3367
29.4827,-90.3228
30.9617,-92.5923
31.3354,-92.4401
30.2777,-89.8045
30.9231,-90.183
30.8444,-90.1599
30.8664,-90.0153
32.5868,-93.2786
30.4337,-91.3853
33.489,-89.8269
33.5056,-90.0566
33.4932,-89.8708
33.4932,-89.8714
33.4938,-89.8778
33.4942,-89.882
33.4949,-89.8892
33.4955,-89.896
33.4972,-89.9134
33.4975,-89.9172
33.4978,-89.9199
33.498,-89.9219
33.4986,-89.9287
33.5001,-89.9416
33.5008,-89.9461
33.5037,-89.972
33.503,-89.9795
33.5026,-89.9832
33.4986,-90.0262
33.49,-89.8368
33.491,-89.8476
33.4982,-90.0307
33.501,-90.0442
33.5031,-90.0485
33.5046,-90.0512
33.503,-89.9662
33.4919,-89.8639
33.5019,-89.9569
33.4959,-89.9054
33.4953,-89.899
33.4997,-89.9424
33.2816,-89.7343
33.4884,-89.8166
34.0325,-88.98
34.0125,-88.9522
34.0509,-89.0976
33.9838,-88.9521
34.0138,-88.9135
34.0131,-88.9125
34.006,-88.9065
33.9871,-88.9258
33.7436,-89.151
33.7389,-89.1563
33.8618,-88.9539
33.9701,-88.9567
33.9858,-88.9464
34.0284,-88.9308
33.9855,-88.9375
34.0141,-88.9154
33.8594,-88.9527
34.0004,-88.9018
33.973,-88.9809
34.0056,-88.9059
33.4706,-89.1141
33.3358,-89.1796
33.3034,-89.176
31.9123,-90.995
31.94,-90.9727
31.9301,-90.9938
31.9398,-90.9711
31.8395,-90.8047
31.9211,-90.9363
31.9038,-90.9117
31.9146,-90.928
31.934,-90.9597
31.9688,-90.9929
31.9392,-90.9909
32.0085,-91.0192
32.0086,-91.0317
32.0124,-91.0393
32.1164,-90.7676
31.874,-91.0375
32.0134,-90.9735
31.8718,-90.8716
31.9643,-90.9889
31.9819,-91.0052
31.867,-90.8635
31.8785,-91.0105
31.8641,-91.0408
31.8708,-91.0389
31.8803,-91.0344
32.0482,-88.6946
32.225,-88.695
32.2142,-88.6976
32.1781,-88.8651
32.1931,-88.8516
31.9988,-88.7661
32.0406,-88.6786
32.062,-88.9018
33.6204,-89.0027
33.6047,-88.7248
33.6608,-88.8612
34.2479,-90.5268
31.7529,-90.4017
31.7197,-90.3918
31.7294,-90.3941
31.707,-90.3944
31.8465,-90.3971
31.7327,-90.4222
31.9437,-90.3929
31.8079,-90.4321
31.7108,-90.4029
31.9551,-90.2351
32.0129,-90.3538
31.9869,-90.3735
31.9588,-90.3855
32.0406,-90.34
31.8647,-90.3929
31.9346,-90.3982
31.944,-90.3936
32.0081,-90.3561
31.9674,-90.3757
31.7004,-89.6163
31.6959,-89.6115
31.5262,-89.4899
34.7914,-90.1482
34.8062,-90.1485
34.7733,-90.1476
34.7265,-89.9905
34.8706,-89.9911
34.7797,-89.9655
34.7431,-89.9992
34.7699,-90.1194
34.7429,-90.0154
34.7732,-90.1153
34.8402,-89.9827
34.7677,-89.9637
34.6895,-89.9875
34.8137,-90.1484
34.7426,-90.0752
34.9636,-89.7419
34.7426,-90.0629
31.4259,-89.4149
31.3312,-89.2488
31.5193,-91.0891
30.9646,-88.5715
30.9742,-88.5226
30.8851,-88.709
30.9732,-88.5387
31.427,-88.5963
33.8618,-89.6357
33.7918,-89.6127
33.7248,-89.8307
33.76,-89.6148
33.7821,-89.7291
33.8399,-89.8389
33.8305,-89.8388
32.3321,-90.1307
31.8499,-91.0183
31.6308,-91.2162
31.8072,-91.0906
31.8043,-91.0946
31.6836,-89.2442
31.6929,-89.2182
31.6817,-89.2486
31.6722,-89.2468
31.6584,-89.2348
31.6747,-89.2946
31.6947,-89.1936
31.6682,-89.1584
32.636,-88.4966
32.6224,-88.4983
34.5151,-89.3611
34.3877,-89.4495
34.4649,-89.2477
34.3851,-89.4811
34.386,-89.4682
34.3793,-89.4976
34.4293,-89.4962
34.4711,-89.5068
34.433,-89.4969
34.4619,-89.5044
34.3693,-89.503
34.4516,-89.2643
34.5273,-89.7098
34.4473,-89.3063
34.5213,-89.6531
34.3615,-89.4663
34.3996,-89.4674
34.4351,-89.3823
34.4909,-89.5116
34.5398,-89.6439
34.4619,-89.2514
34.4557,-89.2592
34.4441,-89.2796
34.5508,-89.5995
34.5192,-89.688
34.4443,-89.2789
34.4127,-89.3673
34.4467,-89.2712
34.4126,-89.3419
34.392,-89.496
34.5225,-89.5046
31.0064,-89.4559
31.0022,-89.4519
31.0315,-89.4644
31.0216,-89.4668
31.1281,-89.4389
31.138,-89.4226
31.0737,-89.388
31.0548,-89.3942
32.4372,-88.5606
32.4355,-88.5578
32.4119,-88.5834
32.4149,-88.5825
32.4183,-88.5828
32.4216,-88.5809
32.2833,-88.4874
32.2968,-88.5133
32.2615,-88.4397
32.4245,-88.4106
32.438,-88.5341
32.4315,-88.5181
32.4268,-88.5813
32.2384,-88.6927
32.4616,-88.6193
32.366,-88.6548
32.367,-88.646
32.3668,-88.6492
32.2807,-88.6973
32.274,-88.6943
32.3854,-88.6246
32.5151,-88.5322
32.4243,-88.4724
32.4182,-88.5025
32.4256,-88.4494
32.3572,-88.6141
32.3073,-88.5336
32.2897,-88.6977
32.2914,-88.5007
32.3454,-88.597
32.3323,-88.5767
32.3636,-88.6459
32.3914,-88.5957
32.5727,-88.5035
32.5297,-88.5124
32.4894,-88.5869
31.7481,-90.1325
32.7144,-89.5853
32.7233,-89.5606
32.7088,-89.6007
32.7046,-89.6488
32.7036,-89.6274
32.6424,-89.6264
32.624,-89.6269
32.7003,-89.63
32.7052,-89.6594
32.7039,-89.6387
32.7029,-89.6202
32.7172,-89.5775
32.8837,-89.3875
32.8605,-89.4506
32.6206,-89.691
32.8175,-89.4806
32.8148,-89.4826
34.1653,-88.8117
34.4302,-88.548
34.3183,-88.7066
34.2756,-88.7155
31.622,-90.4621
31.5455,-90.4279
33.5027,-88.3092
33.591,-88.2707
33.6193,-88.3001
33.5136,-88.3959
33.5736,-88.3401
33.6188,-88.2922
33.3791,-88.311
33.4074,-88.3332
31.2247,-89.8758
31.2368,-89.8434
34.58,-89.5646
34.5554,-89.5682
34.8661,-89.6646
34.9585,-89.618
34.9336,-89.618
34.8492,-89.6178
34.848,-89.6245
34.859,-89.6504
34.8521,-89.6352
34.9458,-89.689
34.6178,-89.4855
34.6566,-89.4587
34.6801,-89.4625
34.7023,-89.4644
34.6505,-89.4619
34.7401,-89.4582
34.7996,-89.4456
34.8588,-89.4016
34.7926,-89.4482
34.6573,-89.5743
34.6543,-89.6291
34.5755,-89.5723
34.5608,-89.5655
34.9125,-89.6887
34.8765,-89.6887
34.7954,-89.4531
34.6384,-89.4713
34.5937,-89.4822
34.8192,-89.4382
34.5765,-89.5422
34.8693,-89.6722
34.9465,-89.4411
34.7459,-89.4528
34.5651,-89.5688
34.9396,-89.6888
34.8877,-89.4996
34.9436,-89.5131
34.8248,-89.4756
34.6129,-89.4856
34.6661,-89.4608
34.5976,-89.4829
34.8621,-89.3971
34.8046,-89.4437
34.7793,-89.4486
33.9862,-89.6879
33.885,-88.2444
33.8895,-88.3369
33.4848,-89.6914
33.4852,-89.7216
33.5532,-89.7716
32.6398,-86.7526
32.6305,-86.7442
32.5178,-86.6001
32.5393,-86.6424
32.5322,-86.6368
32.5255,-86.6284
32.5201,-86.6071
32.5157,-86.5944
32.438,-86.4345
32.4384,-86.4289
32.5645,-86.6717
32.428,-86.4131
32.6481,-86.764
32.6529,-86.7668
32.6441,-86.7593
32.521,-86.6129
32.6237,-86.7371
32.5493,-86.6507
32.5443,-86.6455
32.5231,-86.6249
32.5033,-86.585
32.5217,-86.6174
32.4926,-86.575
32.4903,-86.5561
32.4415,-86.413
32.4362,-86.4664
32.4368,-86.4688
30.5638,-87.7074
30.3765,-87.4625
30.6389,-87.8023
30.6588,-87.9127
30.6551,-87.8964
30.3715,-87.8046
31.9083,-85.1492
31.9542,-85.2016
31.9707,-85.2214
31.9809,-85.246
32.0173,-85.3156
31.989,-85.2592
32.9978,-87.046
32.9653,-87.1312
33.0145,-87.2997
32.8716,-87.2164
32.8554,-87.1983
33.0078,-87.2666
32.9941,-87.2471
33.0357,-86.9744
33.0396,-86.9595
33.1648,-87.1528
33.0031,-87.0204
33.0079,-87.0048
33.0534,-86.9392
32.961,-87.1341
32.9802,-87.1025
32.9901,-87.0816
32.9003,-86.996
32.8974,-86.9923
32.903,-87.0018
33.1153,-87.1186
33.1737,-87.1525
32.8835,-87.2327
32.9039,-87.2654
32.8858,-87.2424
33.0283,-86.9841
32.9946,-87.067
33.0372,-86.9662
32.9916,-87.0754
33.0128,-87.2472
32.9387,-87.0716
32.9271,-87.0471
32.8887,-86.9841
33.0239,-87.2633
32.9516,-87.1377
32.9471,-87.1375
32.9452,-87.1382
32.8516,-86.9629
33.1181,-87.1291
33.0011,-87.253
32.9622,-87.1625
32.9603,-87.1554
33.1158,-87.1114
32.9891,-87.0855
33.0242,-86.9904
32.8734,-86.9767
32.8687,-86.9733
33.0244,-87.3052
33.0211,-87.2594
33.0198,-87.2563
32.972,-87.1751
32.9405,-87.0763
32.9143,-87.0264
32.9053,-87.0097
32.8701,-86.9743
32.8549,-86.9645
32.8422,-86.9581
33.0242,-87.3143
33.0241,-87.3114
33.0098,-87.2452
32.9954,-87.2326
32.9684,-87.1724
32.9441,-87.1385
33.115,-87.1279
33.016,-86.9966
33.0036,-87.2939
32.2469,-85.9381
32.0739,-85.4931
32.0861,-85.5429
32.1244,-85.5915
32.1416,-85.7203
32.0773,-85.5161
32.1301,-85.5946
32.1457,-85.6226
32.1463,-85.6384
32.1464,-85.6614
32.1464,-85.6699
32.1036,-85.5742
32.1264,-85.5926
32.0804,-85.5302
32.0736,-85.4977
33.8281,-85.9105
33.8001,-85.9008
33.7554,-85.8889
33.7192,-85.8715
33.6783,-85.827
33.6945,-85.8236
33.6131,-85.7496
33.7098,-85.8387
33.7278,-85.8777
33.744,-85.8845
33.7872,-85.8976
33.906,-85.912
33.7381,-85.8821
33.6742,-85.827
33.6191,-85.8281
33.9522,-85.5722
33.7138,-85.8476
33.9326,-85.6139
33.6308,-85.6921
33.64,-85.6667
33.5855,-85.7759
33.5872,-85.7607
33.5861,-85.8752
33.5871,-85.7562
33.6215,-85.7423
33.6108,-85.7714
33.717,-85.8649
33.6976,-85.8255
33.705,-85.8338
33.9048,-85.6096
32.7337,-85.5892
32.7358,-85.591
33.9804,-85.4825
33.9791,-85.5244
33.9739,-85.5379
33.9763,-85.5131
33.9791,-85.5017
33.9686,-85.5461
32.7404,-86.85
32.6715,-86.7853
32.7976,-86.9098
32.8172,-86.9495
32.7671,-86.8786
32.6618,-86.7722
32.6925,-86.7972
